2007.03, 811523.83, 281442.02, 507028.00
2007.04, 845660.14, 282776.78, 514229.10
2007.05, 874563.67, 284178.90, 520559.98
2007.06, 877837.78, 285618.71, 522891.15
2007.07, 883138.91, 286994.57, 525449.02
2007.08, 846358.42, 288326.59, 521436.91
2007.09, 872607.06, 289679.74, 527328.15
2007.10, 898937.20, 291008.85, 533129.89
2007.11, 856062.67, 292215.85, 528027.93
2007.12, 866909.67, 293447.76, 531290.68
2008.01, 809752.71, 294582.94, 524312.04
2008.02, 797377.58, 295702.37, 523773.34
2008.03, 776738.24, 296800.94, 521869.68
2008.04, 809909.32, 297980.05, 528667.01
2008.05, 830893.39, 299245.53, 533531.62
2008.06, 795936.59, 300492.34, 529703.84
2008.07, 747908.78, 301739.04, 523575.29
2008.08, 763924.48, 302956.40, 527747.12
2008.09, 727226.83, 304178.65, 523155.62
2008.10, 580987.84, 305440.54, 499433.96
2008.11, 531378.08, 306439.35, 490325.38
2008.12, 529768.55, 307261.83, 490857.31
2009.01, 524226.98, 308253.79, 490845.90
2009.02, 489438.30, 309291.78, 484851.59
2009.03, 461932.41, 310241.39, 479902.70
2009.04, 518938.37, 311309.72, 494106.91
2009.05, 553652.31, 312469.55, 502697.20
2009.06, 569735.83, 313652.51, 507275.27
2009.07, 577234.96, 314824.58, 510102.97
2009.08, 624251.54, 315978.80, 520582.35
2009.09, 647230.75, 317111.02, 526130.46
2009.10, 662994.40, 318268.29, 530323.34
2009.11, 677093.85, 319378.43, 534122.75
2009.12, 692377.84, 320661.60, 538323.85
2010.01, 702019.29, 321888.88, 541337.52
2010.02, 681967.41, 323128.15, 539778.22
2010.03, 722694.24, 324428.78, 547830.61
2010.04, 752465.21, 325686.53, 553908.26
2010.05, 708546.96, 326851.49, 548891.08
2010.06, 683754.63, 327919.42, 546350.80
2010.07, 682944.56, 328981.76, 547505.04
2010.08, 689108.61, 329927.42, 549620.37
2010.09, 712576.88, 330886.58, 554510.05
2010.10, 745419.76, 331872.83, 560810.54
2010.11, 764235.28, 332914.88, 564915.51
2010.12, 792850.72, 334095.57, 570613.07
2011.01, 820549.06, 335310.16, 575756.42
2011.02, 846655.24, 336541.57, 580640.44
2011.03, 837540.16, 337789.95, 581133.27
2011.04, 856407.29, 338991.28, 585037.00
2011.05, 862338.14, 340130.64, 587230.56
2011.06, 831097.44, 341301.54, 584910.73
2011.07, 857128.29, 342370.85, 589564.62
2011.08, 768430.10, 343283.45, 579723.99
2011.09, 762668.89, 344107.07, 579938.89
2011.10, 785952.83, 344989.06, 584201.94
2011.11, 800117.13, 345859.67, 587162.20
2011.12, 812835.30, 346675.59, 589833.74
2012.01, 851944.47, 347476.26, 595364.94
2012.02, 887649.59, 348329.95, 600430.47
2012.03, 913507.26, 349254.72, 604411.12
2012.04, 913460.92, 350095.34, 605470.35
2012.05, 885578.07, 350833.44, 603427.92
2012.06, 875693.41, 351595.89, 603295.61
2012.07, 901536.13, 352308.69, 607016.04
2012.08, 932333.00, 353045.27, 611243.26
2012.09, 960760.50, 353807.80, 615176.44
2012.10, 958993.47, 354589.36, 615978.08
2012.11, 932148.13, 355348.97, 614169.07
2012.12, 952706.26, 356151.07, 617343.61
2013.01, 993611.25, 357029.35, 622195.59
2013.02, 1017059.86, 357878.15, 625353.82
2013.03, 1045009.37, 358719.63, 628854.02
2013.04, 1060489.59, 359508.89, 631176.97
2013.05, 1109231.97, 360436.77, 636467.86
2013.06, 1097168.61, 361472.93, 636899.13
2013.07, 1133129.48, 362541.66, 641268.57
2013.08, 1136299.60, 363673.42, 643067.73
2013.09, 1150140.37, 364755.07, 645635.75
2013.10, 1174758.12, 365819.94, 649017.70
2013.11, 1220333.36, 366946.21, 654086.78
2013.12, 1239176.32, 368160.68, 657186.66
2014.01, 1251472.79, 369268.24, 659520.98
2014.02, 1250171.65, 370379.78, 660997.52
2014.03, 1284472.96, 371515.38, 664769.40
2014.04, 1287381.42, 372630.95, 666517.92
2014.05, 1307394.44, 373695.88, 669248.98
2014.06, 1349437.97, 374780.76, 673352.44
2014.07, 1369912.16, 375877.30, 676122.14
2014.08, 1364394.11, 376908.21, 677236.85
2014.09, 1388935.85, 377988.24, 680216.50
2014.10, 1352556.56, 379020.13, 679522.25
2014.11, 1429923.89, 380002.85, 685547.91
2014.12, 1439291.99, 380986.40, 687457.14
2015.01, 1423675.81, 381810.56, 687845.59
2015.02, 1464197.86, 382749.43, 691122.22
2015.03, 1465341.58, 383667.85, 692464.50
2015.04, 1478518.14, 384622.27, 694433.49
2015.05, 1493293.73, 385606.53, 696522.70
2015.06, 1487127.31, 386665.14, 697751.80
2015.07, 1486268.35, 387673.63, 699145.52
2015.08, 1450620.55, 388692.68, 698919.07
2015.09, 1385682.37, 389655.62, 697146.18
2015.10, 1445724.02, 390656.25, 701577.48
2015.11, 1488372.10, 391678.85, 705097.96
2015.12, 1472310.50, 392723.24, 705826.36
2016.01, 1378298.36, 393663.96, 703560.84
2016.02, 1371059.82, 394545.50, 704501.39
2016.03, 1458464.79, 395438.84, 709348.93
2016.04, 1500012.13, 396354.92, 712262.72
2016.05, 1495782.74, 397277.68, 713412.38
2016.06, 1512034.55, 398077.39, 715138.74
2016.07, 1562134.17, 398869.78, 718128.97
2016.08, 1581163.48, 399705.68, 719997.53
2016.09, 1574567.08, 400549.34, 720939.37
2016.10, 1566943.67, 401469.90, 721968.82
2016.11, 1586062.26, 402580.87, 724296.33
2016.12, 1648871.33, 403712.85, 728249.19
2017.01, 1672874.14, 404861.65, 730602.74
2017.02, 1716241.18, 405989.53, 733421.75
2017.03, 1746551.34, 407116.96, 735882.42
2017.04, 1744207.10, 408212.71, 737453.73
2017.05, 1774018.50, 409282.31, 739795.41
2017.06, 1805822.85, 410387.30, 742237.55
2017.07, 1823977.15, 411491.68, 744331.50
2017.08, 1828833.08, 412537.81, 745997.84
2017.09, 1859363.42, 413661.09, 748423.24
2017.10, 1910472.46, 414799.65, 751362.59
2017.11, 1941133.11, 415953.61, 753819.12
2017.12, 1997359.37, 417106.42, 756861.08
